"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
2012-11-14,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,">=75",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
2012-11-14,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,1,"febbre"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"<=14",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"15-44",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"45-64",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"65-74",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,">=75",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"<=14",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"15-44",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"45-64",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"65-74",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,">=75",0,2,"neuroinvasiva"
2012-11-14,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"NA",0,1,"febbre"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"<=14",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"15-44",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"45-64",0,1,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"65-74",0,0,"neuroinvasiva"
2012-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,">=75",0,0,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,1,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,3,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,4,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",0,6,"neuroinvasiva"
2012-11-14,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,13,"febbre"
2012-11-14,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"NA",0,2,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"15-44",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"45-64",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,">=75",0,1,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"<=14",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"15-44",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"45-64",0,1,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"65-74",0,0,"neuroinvasiva"
2012-11-21,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,">=75",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
2012-11-21,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,1,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"15-44",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"45-64",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,">=75",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"<=14",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"15-44",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"45-64",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"65-74",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,">=75",0,2,"neuroinvasiva"
2012-11-21,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"NA",0,1,"febbre"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"<=14",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"15-44",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"45-64",0,1,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"65-74",0,0,"neuroinvasiva"
2012-11-21,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,">=75",0,0,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,1,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,3,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,4,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",0,6,"neuroinvasiva"
2012-11-21,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,13,"febbre"
2012-11-21,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"NA",0,2,"febbre"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"15-44",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"45-64",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,">=75",0,1,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"<=14",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"15-44",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"45-64",0,1,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"65-74",0,0,"neuroinvasiva"
2012-11-28,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,">=75",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
2012-11-28,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",0,2,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"15-44",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"45-64",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,">=75",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"<=14",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"15-44",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"45-64",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"65-74",0,2,"neuroinvasiva"
2012-11-28,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,">=75",0,2,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"<=14",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"15-44",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"45-64",0,1,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"65-74",0,0,"neuroinvasiva"
2012-11-28,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,">=75",0,0,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,1,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,3,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,4,"neuroinvasiva"
2012-11-28,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",0,6,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"15-44",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"45-64",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,">=75",0,1,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"<=14",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"15-44",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"45-64",0,1,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"65-74",0,0,"neuroinvasiva"
2012-12-05,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,">=75",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
2012-12-05,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,1,"febbre"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"15-44",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"45-64",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,">=75",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"<=14",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"15-44",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"45-64",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"65-74",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,">=75",0,2,"neuroinvasiva"
2012-12-05,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"NA",0,1,"febbre"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"<=14",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"15-44",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"45-64",0,1,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"65-74",0,0,"neuroinvasiva"
2012-12-05,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,">=75",0,0,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,1,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,3,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,4,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",0,6,"neuroinvasiva"
2012-12-05,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,13,"febbre"
2012-12-05,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"NA",0,2,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"15-44",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"45-64",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,">=75",0,1,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"<=14",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"15-44",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"45-64",0,1,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,"65-74",0,0,"neuroinvasiva"
2012-12-12,17,"Basilicata",77,"Matera","MT",40.66751177,16.59792442,">=75",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
2012-12-12,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,1,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"15-44",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"45-64",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,"65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",93,"Pordenone","PN",45.95443546,12.66002909,">=75",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"<=14",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"15-44",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"45-64",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"65-74",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,">=75",0,2,"neuroinvasiva"
2012-12-12,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,"NA",0,1,"febbre"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"<=14",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"15-44",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"45-64",0,1,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"65-74",0,0,"neuroinvasiva"
2012-12-12,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,">=75",0,0,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,1,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,3,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,4,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",0,6,"neuroinvasiva"
2012-12-12,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,13,"febbre"
2012-12-12,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"NA",0,2,"febbre"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"<=14",0,0,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"15-44",0,0,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"45-64",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"65-74",1,1,"neuroinvasiva"
2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,">=75",2,2,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",2,2,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"<=14",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"15-44",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"45-64",0,0,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"65-74",1,1,"neuroinvasiva"
2013-09-05,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,">=75",2,2,"neuroinvasiva"
2013-09-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
2013-09-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"15-44",0,0,"neuroinvasiva"
2013-09-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,0,"neuroinvasiva"
2013-09-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",1,1,"neuroinvasiva"
2013-09-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,">=75",4,4,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,0,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",0,1,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,1,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,1,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,1,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",1,2,"neuroinvasiva"
2013-09-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"<=14",0,0,"neuroinvasiva"
2013-09-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"15-44",0,0,"neuroinvasiva"
2013-09-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"45-64",0,1,"neuroinvasiva"
2013-09-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"65-74",0,1,"neuroinvasiva"
2013-09-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,">=75",0,2,"neuroinvasiva"
2013-09-12,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
